# x	y
0.000000000000000000e+00	4.688936173915863037e-01
1.000000000000000000e+01	4.367996752262115479e-01
2.000000000000000000e+01	4.228714704513549805e-01
3.000000000000000000e+01	3.964613676071166992e-01
4.000000000000000000e+01	3.842723369598388672e-01
5.000000000000000000e+01	3.551682829856872559e-01
6.000000000000000000e+01	3.380604982376098633e-01
7.000000000000000000e+01	3.030087351799011230e-01
8.000000000000000000e+01	3.089341819286346436e-01
9.000000000000000000e+01	3.288285434246063232e-01
1.000000000000000000e+02	2.820510864257812500e-01
1.100000000000000000e+02	3.221000432968139648e-01
1.200000000000000000e+02	3.173198103904724121e-01
1.300000000000000000e+02	2.783226966857910156e-01
1.400000000000000000e+02	2.639150023460388184e-01
1.500000000000000000e+02	2.275680899620056152e-01
1.600000000000000000e+02	2.523724436759948730e-01
1.700000000000000000e+02	2.326053977012634277e-01
1.800000000000000000e+02	2.588866055011749268e-01
1.900000000000000000e+02	2.418034076690673828e-01
2.000000000000000000e+02	2.653817832469940186e-01
2.100000000000000000e+02	2.639011442661285400e-01
2.200000000000000000e+02	2.316624969244003296e-01
2.300000000000000000e+02	2.501925230026245117e-01
2.400000000000000000e+02	2.761122286319732666e-01
2.500000000000000000e+02	2.295378148555755615e-01
2.600000000000000000e+02	2.274533212184906006e-01
2.700000000000000000e+02	2.309544086456298828e-01
2.800000000000000000e+02	2.438209950923919678e-01
2.900000000000000000e+02	2.172639369964599609e-01
3.000000000000000000e+02	2.340690642595291138e-01
3.100000000000000000e+02	2.592860162258148193e-01
3.200000000000000000e+02	2.025512754917144775e-01
3.300000000000000000e+02	2.185139656066894531e-01
3.400000000000000000e+02	2.552730739116668701e-01
3.500000000000000000e+02	2.383774220943450928e-01
3.600000000000000000e+02	2.451424449682235718e-01
3.700000000000000000e+02	2.732013463973999023e-01
3.800000000000000000e+02	2.405104339122772217e-01
3.900000000000000000e+02	2.284778058528900146e-01
4.000000000000000000e+02	2.232308536767959595e-01
4.100000000000000000e+02	2.212210893630981445e-01
4.200000000000000000e+02	2.341769039630889893e-01
4.300000000000000000e+02	2.369712144136428833e-01
4.400000000000000000e+02	2.738026082515716553e-01
4.500000000000000000e+02	2.188564538955688477e-01
4.600000000000000000e+02	2.179929763078689575e-01
4.700000000000000000e+02	2.466331571340560913e-01
4.800000000000000000e+02	2.462380528450012207e-01
4.900000000000000000e+02	2.078613936901092529e-01
5.000000000000000000e+02	1.965654492378234863e-01
5.100000000000000000e+02	2.105914205312728882e-01
5.200000000000000000e+02	2.662344872951507568e-01
5.300000000000000000e+02	2.224535793066024780e-01
5.400000000000000000e+02	2.199446558952331543e-01
5.500000000000000000e+02	2.780851125717163086e-01
5.600000000000000000e+02	2.028692811727523804e-01
5.700000000000000000e+02	2.185285687446594238e-01
5.800000000000000000e+02	2.458131313323974609e-01
5.900000000000000000e+02	2.148895561695098877e-01
6.000000000000000000e+02	2.251882702112197876e-01
6.100000000000000000e+02	2.186079621315002441e-01
6.200000000000000000e+02	2.007551193237304688e-01
6.300000000000000000e+02	2.232977002859115601e-01
6.400000000000000000e+02	2.466836273670196533e-01
6.500000000000000000e+02	2.111376971006393433e-01
6.600000000000000000e+02	2.276703566312789917e-01
6.700000000000000000e+02	1.926086246967315674e-01
6.800000000000000000e+02	2.451555132865905762e-01
6.900000000000000000e+02	2.149632126092910767e-01
7.000000000000000000e+02	2.185227870941162109e-01
7.100000000000000000e+02	2.299116700887680054e-01
7.200000000000000000e+02	2.159068286418914795e-01
7.300000000000000000e+02	2.027332931756973267e-01
7.400000000000000000e+02	2.560810446739196777e-01
7.500000000000000000e+02	2.081536799669265747e-01
7.600000000000000000e+02	2.055781781673431396e-01
7.700000000000000000e+02	1.961147785186767578e-01
7.800000000000000000e+02	2.065945714712142944e-01
7.900000000000000000e+02	2.155635654926300049e-01
8.000000000000000000e+02	2.445706725120544434e-01
8.100000000000000000e+02	2.247882932424545288e-01
8.200000000000000000e+02	2.081715762615203857e-01
8.300000000000000000e+02	1.948933601379394531e-01
8.400000000000000000e+02	2.020864337682723999e-01
8.500000000000000000e+02	2.052234560251235962e-01
8.600000000000000000e+02	2.178761065006256104e-01
8.700000000000000000e+02	2.009624242782592773e-01
8.800000000000000000e+02	2.046962976455688477e-01
8.900000000000000000e+02	2.207756638526916504e-01
9.000000000000000000e+02	2.045846283435821533e-01
9.100000000000000000e+02	2.140518277883529663e-01
9.200000000000000000e+02	2.224683314561843872e-01
9.300000000000000000e+02	2.091696709394454956e-01
9.400000000000000000e+02	1.952415406703948975e-01
9.500000000000000000e+02	1.957133710384368896e-01
9.600000000000000000e+02	2.269945889711380005e-01
9.700000000000000000e+02	1.866402328014373779e-01
9.800000000000000000e+02	2.152912467718124390e-01
9.900000000000000000e+02	1.991789340972900391e-01
1.000000000000000000e+03	1.461793184280395508e-01
1.010000000000000000e+03	2.190527617931365967e-01
1.020000000000000000e+03	1.766035556793212891e-01
1.030000000000000000e+03	2.089109718799591064e-01
1.040000000000000000e+03	1.853815913200378418e-01
1.050000000000000000e+03	2.045778930187225342e-01
1.060000000000000000e+03	1.818566322326660156e-01
1.070000000000000000e+03	1.806874126195907593e-01
1.080000000000000000e+03	1.753720492124557495e-01
1.090000000000000000e+03	1.690591871738433838e-01
1.100000000000000000e+03	1.791078597307205200e-01
1.110000000000000000e+03	1.666074395179748535e-01
1.120000000000000000e+03	1.992730051279067993e-01
1.130000000000000000e+03	1.629800200462341309e-01
1.140000000000000000e+03	1.492710411548614502e-01
1.150000000000000000e+03	1.869671195745468140e-01
1.160000000000000000e+03	1.549595147371292114e-01
1.170000000000000000e+03	1.713960021734237671e-01
1.180000000000000000e+03	1.490952372550964355e-01
1.190000000000000000e+03	1.421175897121429443e-01
1.200000000000000000e+03	1.355612277984619141e-01
1.210000000000000000e+03	1.277424246072769165e-01
1.220000000000000000e+03	1.494953334331512451e-01
1.230000000000000000e+03	1.534575819969177246e-01
1.240000000000000000e+03	1.404091119766235352e-01
1.250000000000000000e+03	1.325394958257675171e-01
1.260000000000000000e+03	1.294673085212707520e-01
1.270000000000000000e+03	1.300314664840698242e-01
1.280000000000000000e+03	1.426567584276199341e-01
1.290000000000000000e+03	1.476148962974548340e-01
1.300000000000000000e+03	1.262964010238647461e-01
1.310000000000000000e+03	1.407384425401687622e-01
1.320000000000000000e+03	1.249091178178787231e-01
1.330000000000000000e+03	1.339907646179199219e-01
1.340000000000000000e+03	1.120730862021446228e-01
1.350000000000000000e+03	1.264214515686035156e-01
1.360000000000000000e+03	1.319127082824707031e-01
1.370000000000000000e+03	1.281139850616455078e-01
1.380000000000000000e+03	1.433664858341217041e-01
1.390000000000000000e+03	1.286516189575195312e-01
1.400000000000000000e+03	1.159415319561958313e-01
1.410000000000000000e+03	1.372369527816772461e-01
1.420000000000000000e+03	1.078823953866958618e-01
1.430000000000000000e+03	1.190406829118728638e-01
1.440000000000000000e+03	1.148190051317214966e-01
1.450000000000000000e+03	1.106887534260749817e-01
1.460000000000000000e+03	9.895783662796020508e-02
1.470000000000000000e+03	1.200144365429878235e-01
1.480000000000000000e+03	1.056512370705604553e-01
1.490000000000000000e+03	1.033486872911453247e-01
1.500000000000000000e+03	1.085373982787132263e-01
1.510000000000000000e+03	1.031272634863853455e-01
1.520000000000000000e+03	1.199950948357582092e-01
1.530000000000000000e+03	1.158317849040031433e-01
1.540000000000000000e+03	1.073464006185531616e-01
1.550000000000000000e+03	9.302335977554321289e-02
1.560000000000000000e+03	1.096401661634445190e-01
