# x	y
0.000000000000000000e+00	1.550251841545104980e+00
1.000000000000000000e+00	3.441527843475341797e+00
2.000000000000000000e+00	1.934301137924194336e+00
3.000000000000000000e+00	1.765324592590332031e+00
4.000000000000000000e+00	9.218835830688476562e-01
5.000000000000000000e+00	7.705776691436767578e-01
6.000000000000000000e+00	9.545669555664062500e-01
7.000000000000000000e+00	1.014992952346801758e+00
8.000000000000000000e+00	7.780219316482543945e-01
9.000000000000000000e+00	6.822377443313598633e-01
1.000000000000000000e+01	6.225707530975341797e-01
1.100000000000000000e+01	5.465147495269775391e-01
1.200000000000000000e+01	5.262254476547241211e-01
1.300000000000000000e+01	4.891947507858276367e-01
1.400000000000000000e+01	5.573565363883972168e-01
1.500000000000000000e+01	5.425211787223815918e-01
1.600000000000000000e+01	4.870679676532745361e-01
1.700000000000000000e+01	4.495247304439544678e-01
1.800000000000000000e+01	4.811767935752868652e-01
1.900000000000000000e+01	4.999372661113739014e-01
2.000000000000000000e+01	4.763159155845642090e-01
2.100000000000000000e+01	5.178559422492980957e-01
2.200000000000000000e+01	4.556696712970733643e-01
2.300000000000000000e+01	4.235741794109344482e-01
2.400000000000000000e+01	4.272462427616119385e-01
2.500000000000000000e+01	3.728874921798706055e-01
2.600000000000000000e+01	3.943910598754882812e-01
2.700000000000000000e+01	4.080022275447845459e-01
2.800000000000000000e+01	3.736530542373657227e-01
2.900000000000000000e+01	4.084547460079193115e-01
3.000000000000000000e+01	3.648185431957244873e-01
3.100000000000000000e+01	3.299486637115478516e-01
3.200000000000000000e+01	3.331830799579620361e-01
3.300000000000000000e+01	3.603256940841674805e-01
3.400000000000000000e+01	5.144981741905212402e-01
3.500000000000000000e+01	4.065392315387725830e-01
3.600000000000000000e+01	3.436389565467834473e-01
3.700000000000000000e+01	3.690676689147949219e-01
3.800000000000000000e+01	3.483828306198120117e-01
3.900000000000000000e+01	3.240960538387298584e-01
4.000000000000000000e+01	3.346351385116577148e-01
4.100000000000000000e+01	3.671258687973022461e-01
4.200000000000000000e+01	3.354284465312957764e-01
4.300000000000000000e+01	3.526478409767150879e-01
4.400000000000000000e+01	3.490619659423828125e-01
4.500000000000000000e+01	3.402433395385742188e-01
4.600000000000000000e+01	3.241209983825683594e-01
4.700000000000000000e+01	3.533493280410766602e-01
4.800000000000000000e+01	3.159197568893432617e-01
4.900000000000000000e+01	3.574110269546508789e-01
5.000000000000000000e+01	3.575733900070190430e-01
5.100000000000000000e+01	4.127658307552337646e-01
5.200000000000000000e+01	4.190562665462493896e-01
5.300000000000000000e+01	4.059059917926788330e-01
5.400000000000000000e+01	3.276184797286987305e-01
5.500000000000000000e+01	3.519009053707122803e-01
5.600000000000000000e+01	3.158214092254638672e-01
5.700000000000000000e+01	3.228627145290374756e-01
5.800000000000000000e+01	2.463319003582000732e-01
5.900000000000000000e+01	3.164488077163696289e-01
6.000000000000000000e+01	2.812746167182922363e-01
6.100000000000000000e+01	3.331843018531799316e-01
6.200000000000000000e+01	3.148423433303833008e-01
6.300000000000000000e+01	3.211712837219238281e-01
6.400000000000000000e+01	3.145334720611572266e-01
6.500000000000000000e+01	2.897225916385650635e-01
6.600000000000000000e+01	2.638682126998901367e-01
6.700000000000000000e+01	2.804619371891021729e-01
6.800000000000000000e+01	3.054310679435729980e-01
6.900000000000000000e+01	3.084672689437866211e-01
7.000000000000000000e+01	3.091594874858856201e-01
7.100000000000000000e+01	2.877100408077239990e-01
7.200000000000000000e+01	2.713450193405151367e-01
7.300000000000000000e+01	2.786823809146881104e-01
7.400000000000000000e+01	3.078974187374114990e-01
7.500000000000000000e+01	2.391369640827178955e-01
7.600000000000000000e+01	3.030894100666046143e-01
7.700000000000000000e+01	2.759453654289245605e-01
7.800000000000000000e+01	2.537752985954284668e-01
7.900000000000000000e+01	2.908786535263061523e-01
8.000000000000000000e+01	2.829571366310119629e-01
8.100000000000000000e+01	3.002520799636840820e-01
8.200000000000000000e+01	3.054566681385040283e-01
8.300000000000000000e+01	3.289870023727416992e-01
8.400000000000000000e+01	3.234781026840209961e-01
8.500000000000000000e+01	3.145616650581359863e-01
8.600000000000000000e+01	2.615369558334350586e-01
8.700000000000000000e+01	2.621527314186096191e-01
8.800000000000000000e+01	2.116226702928543091e-01
8.900000000000000000e+01	2.506951689720153809e-01
9.000000000000000000e+01	2.500187158584594727e-01
9.100000000000000000e+01	2.826690077781677246e-01
9.200000000000000000e+01	2.742449343204498291e-01
9.300000000000000000e+01	2.572247385978698730e-01
9.400000000000000000e+01	2.172111272811889648e-01
9.500000000000000000e+01	2.125112712383270264e-01
9.600000000000000000e+01	1.972680687904357910e-01
9.700000000000000000e+01	2.443138808012008667e-01
9.800000000000000000e+01	2.514349520206451416e-01
9.900000000000000000e+01	2.462871372699737549e-01
1.000000000000000000e+02	3.000849485397338867e-01
1.010000000000000000e+02	2.444882392883300781e-01
1.020000000000000000e+02	2.485592663288116455e-01
1.030000000000000000e+02	2.518745958805084229e-01
1.040000000000000000e+02	2.601419985294342041e-01
1.050000000000000000e+02	2.591261267662048340e-01
1.060000000000000000e+02	2.401997745037078857e-01
1.070000000000000000e+02	2.024051547050476074e-01
